ID,Session,Hyena,Time,Order,Behavior,Target,Distance,Leader Y/N?,Food,Notes,IDold
11125,t85229,crms,8:09,1,fd,,,FALSE,carcass,,13025
11126,t85142,spng,7:05,1,paste,,,TRUE,,,13026
11127,t85142,spng,7:05,2,paste ov,spng,,FALSE,,,13027
11128,t85142,tica,7:05,3,paste ov,"spng, spng",,FALSE,,,13028
11129,t85142,adon,7:05,4,paste ov,"tica, spng, spng",,TRUE,,,13029
11130,t85142,spng,7:05,5,paste ov,"adon, tica, spng, spng",,FALSE,,,13030
4343,t49685,ger,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5360
4339,t49685,det,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5356
11133,t85229,baez,8:10,1,whoop (10x),,,FALSE,,,13033
4338,t49685,cous,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5355
4334,t49685,bsl,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5351
4333,t49685,art,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5350
11158,t85229,amaz,8:14,2,fd,,,FALSE,carcass,,13058
11149,t85229,ffl,8:12,1,fd,,,FALSE,cow scrap,,13049
4154,t49685,det,6:34,1,eb app lick butt,ger,,FALSE,,ger ignores,5141
11155,t85142,spng,7:12,2,paste ov,"tica, spng, spng, tica",,FALSE,,,13055
11154,t85142,tica,7:12,1,paste ov,"spng, spng, tica",,FALSE,,,13054
4311,t49685,art,6:57,1,drag fd,,,FALSE,gnu carcass,,5327
11152,t85142,spng,7:11,4,paste ov,"spng, tica",,FALSE,,,13052
4331,t49685,ali,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5348
11150,t85142,spng,7:11,3,paste ov,tica,,FALSE,,,13050
4330,t49685,adon,7:00,1,whoop brt bo,,,FALSE,gnu carcass,response to lion running towards carcass,5347
11148,t85142,tica,7:11,2,paste,,,TRUE,,,13048
4312,t49685,mrph,6:57,1,drag fd,,,FALSE,gnu carcass,,5328
11146,t85142,spng,7:11,1,paste,,,TRUE,,,13046
4313,t49685,mig,6:57,1,carry fd,,,FALSE,gnu carcass scrap,,5329
11144,t85229,atac,8:11,1,fd,,,FALSE,cow,,13044
11157,t85142,tica,7:12,3,paste ov,"spng, tica, spng, spng, tica",,FALSE,,,13057
11151,t85229,reb,8:13,1,brt whoop (5x),,,FALSE,,,13051
4011,t84963,UNID,19:22,3,alarm rumble,,,FALSE,,2 lions emerge from thickest,4994
11568,S11322,shrm,8:12,1,brt parallel wlk,,,FALSE,,,1000442
4026,t62413,jeff,6:07,1,so,,,FALSE,,scan,5009
4025,t62413,roos,6:07,1,so,,,FALSE,,scan,5008
4024,t62413,nav,6:07,1,so,,,FALSE,,scan,5007
4020,t84963,UNID,19:28,2,whoop,,,FALSE,,56+ hyenas present w steady hyenas for several min,5003
4019,t84963,UNID,19:28,1,whoop,,,FALSE,,c=lion who are wan growling,5002
4018,t84963,UNID,19:22,10,alarm rumble,,,FALSE,,"2 lions emerge from thickest, either MGTA or ADON",5001
4017,t84963,UNID,19:22,9,alarm rumble,,,FALSE,,2 lions emerge from thickest,5000
4016,t84963,UNID,19:22,8,alarm rumble,,,FALSE,,2 lions emerge from thickest,4999
4015,t84963,UNID,19:22,7,alarm rumble,,,FALSE,,2 lions emerge from thickest,4998
4014,t84963,UNID,19:22,6,alarm rumble,,,FALSE,,2 lions emerge from thickest,4997
4013,t84963,UNID,19:22,5,alarm rumble,,,FALSE,,2 lions emerge from thickest,4996
3972,t37110,am182,6:25,1,bo,,,FALSE,,in response to lion t2 chase (food),4946
11589,S13640,ypsi,8:08,2,low,,,FALSE,,"response to lion moving car, others join him",1000463
11565,S11322,shrm,8:11,4,brt soc snf,,,FALSE,,,1000439
4010,t84963,UNID,19:22,2,alarm rumble,,,FALSE,,2 lions emerge from thickest,4993
4009,t84963,UNID,19:22,1,alarm rumble,,,FALSE,,2 lions emerge from thickest,4992
11594,S13640,wafl,8:26,1,alarm rumble,,,FALSE,,,1000468
11606,S13640,ypsi,8:29,1,fd,,,FALSE,scrap,scrap stolen from lions,1000480
3982,t84963,UNID,19:11,1,brt t1 pt,lions,,FALSE,,coal,4956
3981,t84963,crms,19:11,1,brt t1 pt,lions,,FALSE,,,4955
3980,t84963,atac,19:11,1,brt t1 pt,lions,,FALSE,,,4954
3979,t84963,aqua,19:11,1,brt t1 pt,lions,,FALSE,,,4953
3978,t84963,buar,19:11,1,brt t1 pt,lions,,FALSE,,,4952
3977,t84963,hel,19:11,1,brt t1 pt,lions,,FALSE,,,4951
3976,t84963,adon,19:11,1,brt t1 pt,lions,,FALSE,,,4950
3975,t84963,tgpi,19:11,1,brt t1 pt,lions,,FALSE,,,4949
4156,t49685,ger,6:36,2,snf,oak,,FALSE,,,5143
4012,t84963,UNID,19:22,4,alarm rumble,,,FALSE,,2 lions emerge from thickest,4995
4039,t38121,mig,19:15,2,run oos,,,FALSE,,rushed by male lion,5023
4065,t50126,guci,6:30,1,fd,,,FALSE,scrap,,5049
4063,t50126,adon,6:24,1,fd,,,FALSE,scrap,scan,5047
4061,t50126,unid,6:19,1,whoop,,,FALSE,,lion roars closeby,5045
4060,t50126,adon,6:17,1,fd,,,FALSE,leg,scan,5044
4059,t15074.1,nav,6:22,1,zebra leg stolen from him,,,FALSE,zebra leg,lion steals zebra leg,5043
4058,t15074.1,nav,6:19,1,fds,,,FALSE,zebra leg,scan,5042
4057,t15257.4,jom,7:12,1,chased away from kill,,,FALSE,,adult male lion chasing jom away from kill,5041
4056,t36578,UNID,18:57,1,brt snf bo,lion,,FALSE,,,5040
4055,t36578,vgs,18:57,1,brt snf bo,lion,,FALSE,,,5039
4054,t36578,pisa,18:57,1,brt snf bo,lion,,FALSE,,,5038
4053,t36578,nick,18:57,1,brt snf bo,lion,,FALSE,,,5037
4050,t38121,vgs,19:27,1,chased by lion,,,FALSE,,,5034
4042,t38121,UNID,19:15,2,run oos,,,FALSE,,rushed by male lion,5026
11567,S11322,arro,8:12,1,brt parallel wlk,,,FALSE,,,1000441
11558,S11322,arro,8:11,1,brt soc snf,,,FALSE,,,1000432
3969,t5237,quai,7:21,1,skitters,,,FALSE,,from lions after lions move,4943
11564,S11322,shrm,8:11,3,brt parallel wlk,,,FALSE,,x2,1000438
11563,S11322,digs,8:11,3,brt parallel wlk,,,FALSE,,x2,1000437
11562,S11322,arro,8:11,3,brt parallel wlk,,,FALSE,,x2,1000436
11561,S11322,shrm,8:11,2,brt soc snf,,,FALSE,,,1000435
4041,t38121,mali,19:15,2,run oos,,,FALSE,,rushed by male lion,5025
11559,S11322,arro,8:11,2,brt soc snf,,,FALSE,,,1000433
4040,t38121,art,19:15,2,run oos,,,FALSE,,rushed by male lion,5024
11557,S11322,shrm,8:11,1,brt soc snf,,,FALSE,,,1000431
4035,t38121,UNID,19:12,1,fds,,,FALSE,zebra,feeding with 5 lionesses (scan),5019
6640,t80207,juno,7:13,2,mob,lion,,FALSE,,,7855
4037,t38121,mrph,19:15,2,run oos,,,FALSE,,rushed by male lion,5021
4038,t38121,csn,19:15,2,run oos,,,FALSE,,rushed by male lion,5022
11566,S11322,arro,8:11,4,brt soc snf,,,FALSE,,,1000440
11560,S11322,digs,8:11,2,brt soc snf,,,FALSE,,,1000434
3902,t6564,pt,7:54,9,soc snf,,,FALSE,,where lion rolled on ground,4820
3920,t5237,quai,6:51,3,soc snf,,,FALSE,,where kill with the lions previously were at,4838
3919,t5237,chy,6:51,3,soc snf,,,FALSE,,where kill with the lions previously were at,4837
3918,t5237,chy,6:51,2,mob,lions,,FALSE,,"follow lions with kill, ""all hyenas""",4836
3917,t5237,quai,6:51,1,pts,lions,,FALSE,,"after following lions to kill,lions then move kill",4835
3916,t5237,23s,6:48,1,fds,,,FALSE,zebra bone,,4834
3915,t5237,quai,6:43,1,pt and circles,lions,,FALSE,,,4833
3910,t5237,Unid1,6:40,1,mob,lion,,FALSE,,18- in semi-circle around lions,4828
3909,t5237,UnIDs,6:39,1,flw,lions,,FALSE,,"""all hyenas"" follow 2 male lions that stole zebra",4827
3908,t5237,23s,6:33,1,fds,,,FALSE,zebra bone,,4826
3907,t6564,who,7:54,9,soc snf,,,FALSE,,where lion rolled on ground,4825
3906,t6564,gil,7:54,9,soc snf,,,FALSE,,where lion rolled on ground,4824
3905,t6564,bb,7:54,9,soc snf,,,FALSE,,where lion rolled on ground,4823
3973,t37110,am183,6:25,1,bo,,,FALSE,,in response to lion t2 chase (food),4947
3903,t6564,23s,7:54,9,soc snf,,,FALSE,,where lion rolled on ground,4821
3924,t5237,chy,6:53,2,bo,lion,,FALSE,,after lion stoped,4842
3901,t6564,zip,7:54,8,bo,,,FALSE,,lion walked towards and continued after zip bo,4819
3900,t6564,bb,7:54,7,mob,lion,,FALSE,,circle lion behind others,4818
3899,t6564,who,7:54,7,mob,lion,,FALSE,,circle lion behind others,4817
3898,t6564,zip,7:54,7,mob,lion,,FALSE,,circle lion behind others,4816
3897,t6564,fa,7:54,7,mob,lion,,FALSE,,circle lion behind others,4815
3896,t6564,agp,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4814
3895,t6564,jab,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4813
3894,t6564,sx,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4812
3893,t6564,sy,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4811
3892,t6564,dj,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4810
3891,t6564,fa,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4809
3890,t6564,fn,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4808
3889,t6564,gil,7:54,6,mob,lion,,FALSE,,surround lion in 1/2 circle again,4807
3904,t6564,bsh,7:54,9,soc snf,,,FALSE,,where lion rolled on ground,4822
3940,t19682,hg,7:17,3,whoop,,,FALSE,,,4859
3958,t5237,coch,7:07,2,app,lion,,FALSE,,,4932
3957,t5237,quai,7:07,1,app,lion,,FALSE,,,4931
3956,t5237,chy,7:00,1,brt,lion,,FALSE,,,4930
3955,t5237,hp,6:59,1,brt app,loin,,FALSE,,,4929
3954,t5237,chy,6:57,1,pt,lion,,FALSE,,,4928
3953,t5237,chy,6:54,1,flw,lion,,FALSE,,,4927
3952,t5237,sx,6:54,2,soc snf,,,FALSE,,,4926
3951,t5237,chy,6:54,2,soc snf,,,FALSE,,,4925
3950,t5237,pt,6:54,2,soc snf,,,FALSE,,,4924
3947,t17492,unids,7:03,4,low and whoop,,,FALSE,,not specified how much,4900
3946,t28037,bp,7:40,8,fd,,,FALSE,gnu carcass,,4894
3945,t28037,unid,7:38,2,close in on carcass,,,FALSE,gnu carcass,,4865
3944,t64205,hel,6:20,2,pastes ov (p=lions),,,FALSE,,,4864
3921,t5237,sy,6:51,3,soc snf,,,FALSE,,where kill with the lions previously were at,4839
3931,t27233,am86,7:53,2,loses fd,,,FALSE,tommie carcass,charging lion seizes carcass that AM86 dropped,4850
4069,t50126,alum,6:32,3,fd,,,FALSE,scrap,"lions feed on scraps, none of them are bloody",5053
3925,t5237,rv,6:53,3,pt,lion,,FALSE,,pt,4843
3926,t5237,ua,6:53,4,pt,lion,,FALSE,,pt,4844
3927,t5237,sb,6:53,5,mob,lion,,FALSE,,pt,4845
3928,t5237,pt,6:53,5,mob,lion,,FALSE,,pt,4846
3942,t19682,exc,7:17,3,whoop,,,FALSE,,,4861
3930,t29177,ath,8:52,6,brt bo,,,FALSE,,after being stalked by lion,4848
3941,t19682,amar,7:17,3,whoop,,,FALSE,,,4860
3935,t19682,dd,7:17,3,whoop,,,FALSE,,,4854
3936,t19682,puc,7:17,3,whoop,,,FALSE,,,4855
3937,t19682,dub,7:17,3,whoop,,,FALSE,,,4856
3938,t19682,hml,7:17,3,whoop,,,FALSE,,,4857
3939,t19682,mali,7:17,3,whoop,,,FALSE,,,4858
3922,t5237,coch,6:51,3,soc snf,,,FALSE,,where kill with the lions previously were at,4840
3929,t5237,bail,6:53,5,mob,lion,,FALSE,,,4847
11430,S10894,hkr,7:27,1,run,,,FALSE,,lunged at by lion for fd,1000303
4116,t49685,ger,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5103
4115,t49685,art,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5102
4114,t49685,mrph,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5101
4113,t49685,ldv,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5100
4112,t49685,tia,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5099
4111,t50126,zc,6:51,3,paste,,,TRUE,,food/lion,5095
4110,t50126,yog,6:51,2,fd,,,FALSE,gnu carcass ribs/flesh,,5094
4109,t50126,unid,6:51,1,whoop,,,FALSE,,,5093
4108,t50126,tini,6:49,2,fd,,,FALSE,gnu skin scrap,,5092
4105,t50126,adon,6:46,1,gets fd,,,FALSE,gnu vertibrea,,5089
4104,t50126,ldv,6:46,1,grabs fd,,,FALSE,gnu rib,,5088
4103,t50126,foz,6:45,2,move in for fd,,,FALSE,gnu carcass scraps,scan,5087
4067,t50126,adon,6:32,1,abandons fd,,,FALSE,scrap,"lions feed on scraps, none of them are bloody",5051
11429,S10894,wafl,7:27,1,run,,,FALSE,,lunged at by lion for fd,1000302
11413,S10894,digs,7:25,3,whp,,,FALSE,,"c=lions, 9x",1000286
11431,S10894,logc,7:27,1,run,,,FALSE,,lunged at by lion for fd,1000304
11432,S10894,angi,7:27,1,run,,,FALSE,,lunged at by lion for fd,1000305
11433,S10894,ink,7:27,1,run,,,FALSE,,lunged at by lion for fd,1000306
11434,S10894,lcs,7:27,1,run,,,FALSE,,lunged at by lion for fd,1000307
11435,S10894,sau,7:27,1,run,,,FALSE,,lunged at by lion 1 for fd,1000308
11441,S10894,hkr,7:27,3,run,,,FALSE,,chased by lion 2,1000315
11442,S10894,angi,7:27,3,run,,,FALSE,,chased by lion 2,1000316
11443,S10894,digs,7:27,3,run,,,FALSE,,chased by lion 2,1000317
11444,S10894,sau,7:27,3,run,,,FALSE,,chased by lion 2,1000318
11445,S10894,lcs,7:27,3,run,,,FALSE,,chased by lion 2,1000319
4102,t50126,yog,6:45,2,move in for fd,,,FALSE,gnu carcass scraps,scan,5086
4101,t50126,bkln,6:45,2,move in for fd,,,FALSE,gnu carcass scraps,scan,5085
4100,t50126,pisa,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5084
11428,S10894,digs,7:26,2,whp,,,FALSE,,"scan, c=lions, 3x",1000301
11400,S10894,sau,7:18,2,paste,,,TRUE,,,1000273
9535,t48032,chw,7:09,1,app snf,who,,FALSE,,,11280
11385,S10894,digs,7:12,1,whp,,,FALSE,,"c=lions, 12x",1000258
4141,t49685,unid,6:27,1,whoop,,,FALSE,,,5128
4140,t49685,mrph,6:25,1,paste,,,TRUE,,p=food/lion,5127
4139,t49685,ldv,6:24,2,paste,,,TRUE,,p=food/lion,5126
4138,t49685,ger,6:24,1,paste,,,TRUE,,p=food/lion,5125
4137,t49685,ldv,6:23,2,snf urinates,,,FALSE,,,5124
4136,t49685,tia,6:23,1,urinate,,,FALSE,,,5123
4135,t49685,ldv,6:22,3,paste ov,,,FALSE,,,5122
4134,t49685,det,6:22,2,paste ov,,,FALSE,,,5121
4133,t49685,ldv,6:22,1,paste,,,TRUE,,p=lion/food,5120
4121,t49685,mali,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5108
4120,t49685,pisa,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5107
4117,t49685,bsl,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5104
11406,S10894,digs,7:22,1,whp,,,FALSE,,"c=lions, 14x",1000279
11451,S10894,lcs,7:29,2,whp,,,FALSE,,"c=lions, 9x",1000325
11412,S10894,hkr,7:25,2,whp,,,FALSE,,"c=lions, 4x",1000285
11411,S10894,sau,7:25,1,whp,,,FALSE,,"c=lions, 9x",1000284
11410,S10894,wafl,7:24,4,whp,,,FALSE,,"c=lions, 9x",1000283
11409,S10894,digs,7:24,3,whp,,,FALSE,,"c=lions, 13x",1000282
4119,t49685,mig,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5106
11407,S10894,ema,7:24,1,brt whp,,,FALSE,,"c=lions, 13x",1000280
11399,S10894,logc,7:18,1,paste,,,TRUE,,,1000272
11405,S10894,wafl,7:20,3,whp,,,FALSE,,"c=lions, 11x",1000278
11404,S10894,angi,7:20,2,whp,,,FALSE,,"c=lons, 10x",1000277
11403,S10894,digs,7:20,1,whp,,,FALSE,,"c=lions, 17x",1000276
11402,S10894,sau,7:18,4,paste ov,"angi, sau",,FALSE,,,1000275
11401,S10894,angi,7:18,3,paste ov,sau,,FALSE,,,1000274
4118,t49685,kik,6:03,1,hyena on hyena mob,east hyenas,,FALSE,,scan,5105
11408,S10894,angi,7:24,2,brt whp,,,FALSE,,"c=lions, 8x",1000281
11498,S10894,sau,7:58,3,whp,,,FALSE,,c=lions,1000372
4099,t50126,alum,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5083
4088,t50126,guci,6:45,1,fd,,,FALSE,scrap,scan,5072
4086,t50126,adon,6:44,5,ignore,ldv,,FALSE,,,5070
4085,t50126,ldv,6:44,4,eb app snf side phallus,adon,,FALSE,,,5069
4084,t50126,ldv,6:44,3,bo,adon,,FALSE,,,5068
4083,t50126,adon,6:44,2,funny grin snf,ldv,,FALSE,,,5067
4082,t50126,ldv,6:44,1,eb app snf side pres,adon,,FALSE,,,5066
4081,t50126,adon,6:43,2,ignores,ldv,,FALSE,,,5065
4080,t50126,ldv,6:43,1,eb app snf side (unsol),adon,,FALSE,,,5064
4079,t50126,adon,6:42,6,ignores,ldv,,FALSE,,,5063
11493,S10894,lcs,7:53,1,whp,,,FALSE,,c=lions,1000367
11494,S10894,digs,7:55,1,whp,,,FALSE,,c=lions,1000368
11495,S10894,lcs,7:55,2,whp,,,FALSE,,c=lions,1000369
4090,t50126,foz,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5074
4078,t50126,ldv,6:42,5,eb app snf side (unsol),adon,,FALSE,,,5062
4155,t49685,oak,6:36,1,app eb oma,ger,,FALSE,,,5142
4070,t50126,unid,6:35,1,whoops,,,FALSE,,lioness scent marks,5054
4073,t50126,foz,6:42,1,aproach,adon,,FALSE,,,5057
4074,t50126,det,6:42,1,aproach,adon,,FALSE,,,5058
4075,t50126,adon,6:42,2,funny grin sp,foz det,,FALSE,,,5059
11496,S10894,arro,7:58,1,paste,,,TRUE,,,1000370
4077,t50126,foz,6:42,4,sp,adon,,FALSE,,,5061
11497,S10894,digs,7:58,2,whp,,,FALSE,,c=lions,1000371
11503,S10894,digs,8:11,2,whp,,,FALSE,,c=lions,1000377
11502,S10894,sau,8:11,1,whp,,,FALSE,,c=lions,1000376
11501,S10894,unid,8:08,1,alarm rumble,,,FALSE,,,1000375
11500,S10894,unid,8:02,1,alarm rumble,,,FALSE,,,1000374
11499,S10894,digs,8:00,1,whp,,,FALSE,,c=lions,1000373
4091,t50126,ldv,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5075
4076,t50126,adon,6:42,3,funny grin,foz,,FALSE,,,5060
11467,S10894,digs,7:40,4,whp,,,FALSE,,c=lions,1000341
4068,t50126,guci,6:32,2,fd,,,FALSE,scrap,"lions feed on scraps, none of them are bloody",5052
11452,S10894,wafl,7:29,3,whp,,,FALSE,,"c=lions, 6x",1000326
11453,S10894,lcs,7:31,1,paste,,,TRUE,,,1000327
11455,S10894,digs,7:33,2,brt whp,,,FALSE,,"c=lions, 9x",1000329
11456,S10894,wafl,7:33,3,brt whp,,,FALSE,,"c=lions, 8x",1000330
11457,S10894,lcs,7:33,4,brt whp,,,FALSE,,"c=lions, 13x",1000331
11458,S10894,shrm,7:33,5,whp,,,FALSE,,c=lions,1000332
11459,S10894,ink,7:33,6,brt whp,,,FALSE,,c=lions,1000333
11460,S10894,shrm,7:35,1,paste,,,TRUE,,,1000334
11461,S10894,digs,7:37,1,whp,,,FALSE,,"c=lions, 21x",1000335
11462,S10894,shrm,7:37,2,whp,,,FALSE,,"c=lions, 10x",1000336
11463,S10894,wafl,7:37,3,whp,,,FALSE,,"c=lions, 5x",1000337
4098,t50126,guci,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5082
4089,t50126,adon,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5073
11473,S10894,digs,7:46,1,whp,,,FALSE,,c=lions,1000347
4092,t50126,det,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5076
4093,t50126,yog,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5077
4094,t50126,bkln,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5078
4095,t50126,ali,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5079
4096,t50126,mig,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5080
11465,S10894,arro,7:40,2,whp,,,FALSE,,c=lions,1000339
11474,S10894,digs,7:47,1,whp,,,FALSE,,c=lions,1000348
11466,S10894,wafl,7:40,3,whp,,,FALSE,,c=lions,1000340
11472,S10894,digs,7:44,3,whp,,,FALSE,,c=lions,1000346
11471,S10894,sau,7:44,2,whp,,,FALSE,,c=lions,1000345
11470,S10894,angi,7:44,1,whp,,,FALSE,,c=lions,1000344
11469,S10894,digs,7:43,1,whp,,,FALSE,,"c=lions, 10x",1000343
11468,S10894,lcs,7:42,1,whp,,,FALSE,,"c=lions, 6x",1000342
11450,S10894,digs,7:29,1,whp,,,FALSE,,"c=lions, 12x",1000324
4097,t50126,tini,6:45,1,aproach st/lk,,,FALSE,,"scan, lionesses are moving away",5081
6017,t79834,parc,7:11,1,soc snf,,,FALSE,,,7215
7637,t31229,ldv,7:37,5,mob,lion,,FALSE,,,9176
7638,t31229,mrph,7:37,5,mob,lion,,FALSE,,,9177
7639,t31229,bp,7:37,6,grab food,,,FALSE,gnu leg,,9178
7640,t31229,vgs,7:37,7,run,lion,,FALSE,,lion chase,9181
7641,t31229,vgs,7:37,8,grab food run,,,FALSE,scraps,,9182
6025,t79834,hel,7:30,1,soc snf,,,FALSE,,,7223
6024,t79834,atac,7:30,1,soc snf,,,FALSE,,,7222
6023,t79834,hel,7:14,2,whoop,,,FALSE,,,7221
6022,t79834,loki,7:14,1,paste ov,,,FALSE,,paste ov parc,7220
6021,t79834,parc,7:14,1,paste ov,,,FALSE,,paste ov hel,7219
6020,t79834,hel,7:14,1,paste,,,TRUE,,,7218
6019,t79834,atac,7:11,1,soc snf,,,FALSE,,,7217
7668,t31229,art,8:20,2,mob,lions,,FALSE,,,9241
6018,t79834,hel,7:11,1,soc snf,,,FALSE,,,7216
7634,t31229,vgs,7:37,3,bo,lion,,FALSE,,after lion lunges back,9172
7655,t31229,mln,7:58,2,bo,lion,,FALSE,,lions app,9211
7656,t31229,art,8:02,1,bo,lions,,FALSE,,lions chase,9215
7657,t31229,cam,8:02,2,bo,lions,,FALSE,,"app, obs goes back to original group rtrn at 0811",9216
7658,t31229,ldv,8:14,2,mob,lions,,TRUE,,1/2 brt groan app,9226
7659,t31229,her,8:14,2,mob,lions,,FALSE,,,9227
7660,t31229,ath,8:14,2,mob,lions,,FALSE,,,9228
7661,t31229,her,8:14,3,brt low st/lk,lions,,FALSE,,,9229
7662,t31229,ath,8:14,3,brt low st/lk,lions,,FALSE,,,9230
7663,t31229,ldv,8:14,3,brt low st/lk,lions,,FALSE,,,9231
7664,t31229,ldv,8:20,1,low 1/2 whoop,lions,,FALSE,,,9237
7665,t31229,her,8:20,2,mob,lions,,FALSE,,brt wlk twd,9238
7666,t31229,ath,8:20,2,mob,lions,,FALSE,,,9239
7605,t5271,unids,6:52,1,bo,,,FALSE,,response to being chased by lion,9118
7649,t31229,art,7:48,2,circle,lion,,FALSE,,,9201
7621,t5271,sy,7:53,2,gig moves fd 2x,,,FALSE,,response to hob app,9134
7333,t51596,nav,6:56,2,paste ov,,,FALSE,,,8820
7607,t5271,sy,7:52,1,has fd,,,FALSE,1/2 zebra leg,,9120
7608,t5271,kxb,8:00,1,pt chases,sy,,TRUE,,,9121
7609,t5271,sy,8:00,2,bo gig,,,FALSE,,response to kxb pt,9122
7610,t5271,hob,8:00,3,pt,sy,,FALSE,,joins kxb,9123
7611,t5271,sy,8:00,4,"gig flees, av/fd",,,FALSE,1/2 zebra leg,response to hob and kxb both pt,9124
7612,t5271,pky,7:52,2,app pt,sy,,FALSE,,,9125
7613,t5271,sy,7:52,3,gig moves fd,,,FALSE,,response to pky pt app,9126
7614,t5271,scy,7:52,4,app,sy,,FALSE,,,9127
7615,t5271,sy,7:52,5,gig,,,FALSE,,response to scy app,9128
7616,t5271,sun,7:52,6,app,sy,,FALSE,,,9129
7617,t5271,sy,7:52,7,gig,,,FALSE,,response to sun app,9130
7618,t5271,scy,7:52,8,app,sy,,FALSE,,,9131
7636,t31229,mig,7:37,5,mob,lion,,FALSE,,"gig circle, growl",9175
7627,t567,gw,7:44,1,fd,,,FALSE,buffalo carcass,scan,9150
7669,t31229,ldv,8:20,2,mob,lions,,FALSE,,,9242
7633,t31229,ldv,7:37,3,bo,lion,,FALSE,,after lion lunges back,9171
7632,t31229,bp,7:37,3,bo,lion,,FALSE,,after lion lunges back,9170
7631,t31229,ger,7:37,4,brt run,lion,,FALSE,,lion chase,9168
7630,t31229,bp,7:37,1,steal fd,,,FALSE,,,9167
7619,t5271,sy,7:52,9,gig moves fd,,,FALSE,1/2 zebra leg,response to scy app,9132
7628,t567,67,7:44,1,fd,,,FALSE,buffalo carcass,scan,9151
7620,t5271,hob,7:53,1,app,sy,,FALSE,,,9133
7626,t567,27,7:44,1,fd,,,FALSE,buffalo carcass,scan,9149
7625,t5271,sy,8:00,6,gig,,,FALSE,,response to hob krk flw,9148
7624,t5271,sy,8:00,5,gig av,hob,,FALSE,,response to hob app,9147
